Date,META_Open,META_Close,META_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,NFLX_Open,NFLX_Close,NFLX_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,META_SO_K,META_SO_D,META_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,AMZN_SO_K,AMZN_SO_D,AMZN_SO_B/S_Decision,NFLX_SO_K,NFLX_SO_D,NFLX_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,META_MACD,META_signal_MACD,META_signal_MACD_diff,META_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,AMZN_MACD,AMZN_signal_MACD,AMZN_signal_MACD_diff,AMZN_MACD_B/S_Decision,NFLX_MACD,NFLX_signal_MACD,NFLX_signal_MACD_diff,NFLX_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,META_Final_BorS_Decision,AAPL_Final_BorS_Decision,AMZN_Final_BorS_Decision,NFLX_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,META_owned_shares,AAPL_owned_shares,AMZN_owned_shares,NFLX_owned_shares,GOOGL_owned_shares
2014-12-15 00:00:00-05:00,78.37683698225902,76.90839385986328,29396500,24.741456805400308,24.18941307067871,268872400,15.443499565124512,15.303500175476074,76832000,48.05571365356445,46.720001220703125,12019000,26.187999725341797,25.79199981689453,52352000,,,NA,,,NA,,,NA,,,NA,,,NA,0.5556619729394754,0.3299216686867961,0.22574030425267927,NA,-0.26970455267123583,-0.11696790422873882,-0.15273664844249701,NA,-0.25629182207829615,-0.17450702793259812,-0.08178479414569803,NA,-0.30106287170248436,-0.020650504876484368,-0.280412366826,NA,-0.2048834662682495,-0.10084446882993729,-0.1040389974383122,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-16 00:00:00-05:00,76.10925002057952,74.61083984375,31554600,23.773705527177125,23.85863494873047,243162800,15.217499732971191,14.753000259399414,130026000,46.42714309692383,45.20571517944336,16947700,25.68000030517578,24.908000946044922,86998000,,,NA,,,NA,,,NA,,,NA,,,NA,0.37427196479467284,0.3387917279083715,0.035480236886301364,NA,-0.3510754209713056,-0.1637894075772522,-0.18728601339405343,NA,-0.30747305205830067,-0.20110023275773864,-0.10637281930056203,NA,-0.5350131227752755,-0.12352302845624259,-0.4114900943190329,NA,-0.3174240119423928,-0.1441603774524284,-0.17326363448996437,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-17 00:00:00-05:00,74.93050238707663,76.02933502197266,29203900,23.941328696084977,24.453144073486328,213647200,14.818499565124512,14.944000244140625,88670000,45.37571334838867,47.66428756713867,20192900,24.993000030517578,25.322500228881836,72788000,,,NA,,,NA,,,NA,,,NA,,,NA,0.34104838898622347,0.3392430601239419,0.0018053288622815744,NA,-0.36340143694130234,-0.20371181345006223,-0.1596896234912401,NA,-0.3288318738916747,-0.22664656098452587,-0.1021853129071488,NA,-0.5160850307480587,-0.20203542891460582,-0.3140496018334529,NA,-0.36891396662383613,-0.18911109528670997,-0.17980287133712616,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-18 00:00:00-05:00,76.8085080198313,78.31690979003906,34222100,25.00296202849547,25.177291870117188,236024800,15.200499534606934,14.886500358581543,154762000,48.400001525878906,47.77428436279297,15639400,25.79949951171875,25.731000900268555,77534000,100.0,,NA,64.2702758480284,,NA,8.54400634765625,,NA,46.48392546113896,,NA,37.055399019101834,,NA,0.4936165274551456,0.3701177535901827,0.12349877386496294,NA,-0.3111504692442111,-0.22519954460889202,-0.08595092463531906,NA,-0.34640550723716146,-0.250598350235053,-0.09580715700210846,NA,-0.48659934496801327,-0.25894821212528735,-0.22765113284272592,NA,-0.37246400329641105,-0.2257816768886502,-0.14668232640776085,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-19 00:00:00-05:00,78.66653427291668,79.79533386230469,43335000,25.090126123571125,24.982845306396484,353719200,14.845499992370605,14.994999885559082,174182000,47.900001525878906,48.58856964111328,15047900,25.84950065612793,26.00200080871582,97442000,100.0,,NA,54.793107006500875,,NA,15.487976074218752,,NA,61.22021383013021,,NA,49.25711262809773,,NA,0.7254616727331182,0.4411865374187698,0.28427513531434845,NA,-0.2821786338895187,-0.23659536246501736,-0.04558327142450133,NA,-0.3475711493616309,-0.2699929100603686,-0.07757823930126234,NA,-0.3929955023402272,-0.28575767016827536,-0.10723783217195182,NA,-0.3493825407187714,-0.2505018496546744,-0.09888069106409697,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-22 00:00:00-05:00,79.99512725186865,81.3636703491211,31395800,25.067771865315237,25.242101669311523,180670000,15.097000122070312,15.32699966430664,80076000,48.5428581237793,48.09714126586914,7994000,26.030500411987305,26.614999771118164,66390000,100.0,100.0,Sell,67.42905324063099,62.16414536505342,NA,52.49193715779798,25.507973193224327,NA,52.32673332260984,53.34362420462634,NA,76.85726136874025,54.38992433864661,NA,1.0239488234207812,0.5577389946191721,0.4662098288016091,NA,-0.235582772294876,-0.2363928444309891,0.000810072136113088,Buy,-0.3180391641247393,-0.27960216087324274,-0.03843700325149657,NA,-0.354382840730068,-0.2994827042806339,-0.05490013644943409,NA,-0.2784170041974292,-0.25608488056322537,-0.022332123634203838,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-23 00:00:00-05:00,81.93306830841632,80.52456665039062,19865800,25.30691987059247,25.1527042388916,104113600,15.348999977111816,15.314499855041504,54274000,48.28714370727539,48.06142807006836,8291500,26.725500106811523,26.938499450683594,57544000,87.5740447200169,95.8580149066723,Sell,66.24709635275543,62.82308553329577,NA,51.34883631689019,39.77624984963564,NA,57.97562974057615,57.174192297772066,NA,91.42276607785868,72.51238002489889,NA,1.1792002980104428,0.6820312552974263,0.49716904271301654,NA,-0.20352275811838183,-0.22981882716846766,0.02629606905008583,NA,-0.2922743266967611,-0.28213659403794644,-0.01013773265881468,NA,-0.32294112043578593,-0.3041743875116643,-0.01876673292412162,NA,-0.19383813927437998,-0.24363553230545631,0.04979739303107633,Buy,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-24 00:00:00-05:00,80.94411376275936,80.68438720703125,7685500,25.16164334936064,25.03424835205078,57918400,15.319000244140625,15.15149974822998,30276000,48.07285690307617,48.871429443359375,5411000,26.94099998474121,26.846500396728516,14754000,89.94076422398648,92.5049363146678,Sell,63.75753187307662,65.81122715548769,NA,45.361354098139984,49.73404252427605,NA,74.41997884214162,61.57411396844253,NA,95.46913953667504,87.91638899442466,Sell,1.3001471068595976,0.8056544256098606,0.494492681249737,NA,-0.1855346381768861,-0.22096198937015135,0.03542735119326526,NA,-0.28176029647237755,-0.2820613345248327,0.00030103805245512705,Buy,-0.23001155914000293,-0.28934182183733204,0.059330262697329106,Buy,-0.13270262104020958,-0.22144895005240697,0.0887463290121974,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-26 00:00:00-05:00,80.93412520881874,80.69438171386719,10647400,25.054366694291758,25.476781845092773,134884000,15.25,15.454500198364258,57876000,48.84428787231445,48.57857131958008,8847300,26.846500396728516,27.076000213623047,22270000,90.08876892850243,89.2011926241686,Sell,98.23646227152459,76.08036349911887,NA,80.44726463813954,59.052485017723235,NA,86.35700814272278,72.91753890848018,NA,100.0,95.63063520484457,Sell,1.3808867940319232,0.9207008992942731,0.46018589473765004,NA,-0.13402520985268396,-0.20357463346665788,0.06954942361397393,NA,-0.24614088877621043,-0.2748772453751082,0.028736356598897783,NA,-0.17794418555858016,-0.26706229458158165,0.08911810902300149,NA,-0.06498446471085018,-0.19015605298409563,0.12517158827324545,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-29 00:00:00-05:00,80.40468371411654,79.9351806640625,14134700,25.432083633061733,25.458904266357422,110395600,15.392499923706055,15.60200023651123,60180000,47.970001220703125,48.84714126586914,8588300,27.024999618530273,26.86549949645996,44300000,78.84606041981364,86.29186452410084,Sell,97.15112811991592,86.38170742150571,Sell,97.36241165932819,74.39034346520258,NA,93.2333456071588,84.67011086400773,Sell,90.29055404625498,95.25323119431,Sell,1.36784473534739,1.0101296665048964,0.3577150688424935,NA,-0.09356759895816325,-0.18157322656495897,0.08800562760679573,NA,-0.20366253624155028,-0.2606343035483966,0.05697176730684633,NA,-0.1136984221021109,-0.2363895200856875,0.12269109798357661,NA,-0.02798044542637257,-0.15772093147255103,0.12974048604617847,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-30 00:00:00-05:00,79.76536928337548,79.13603973388672,14370800,25.39855609487688,25.148235321044922,119526000,15.495499610900879,15.515000343322754,41860000,48.71428680419922,49.03285598754883,7011200,26.74799919128418,26.763999938964844,20972000,67.01189799651341,78.64890911494315,NA,79.69612494474731,91.69457177872927,Sell,89.75266248128317,89.18744625958364,Sell,100.0,93.19678458329385,Sell,85.6088385580158,91.9664642014236,Sell,1.2782894899782775,1.0637616311995728,0.21452785877870473,NA,-0.0855864510291724,-0.16237587145780166,0.07678942042862927,NA,-0.17500099754434117,-0.24350764234758554,0.06850664480324437,NA,-0.047252864136389405,-0.19856218889582788,0.15130932475943848,NA,-0.006766657748102034,-0.12753007672766123,0.1207634189795592,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2014-12-31 00:00:00-05:00,79.45569482425218,77.93730163574219,19935400,25.21528564875479,24.669944763183594,165613600,15.577500343322754,15.517499923706055,40960000,49.03285598754883,48.801429748535156,8627500,26.886999130249023,26.533000946044922,24648000,49.260258929146424,65.0394057818245,NA,50.138205392662435,75.66181948577523,NA,90.04707713978574,92.38738376013237,Sell,93.95302523169421,95.72879027961767,Sell,74.95389986064386,83.61776415497155,Sell,1.0979318911621334,1.0705956831920849,0.027336207970048543,NA,-0.11651230326714312,-0.15320315781966998,0.03669085455252685,NA,-0.15035166596986116,-0.22487644707204069,0.07452478110217953,NA,-0.013117236772473007,-0.16147319847115693,0.14835596169868392,NA,-0.008496326008049948,-0.10372332658373898,0.09522700057568903,NA,NA,NA,NA,NA,NA,1.0,0,0,0,0,0
2015-01-02 00:00:00-05:00,78.49671890392335,78.36685180664062,18177500,24.89568004454388,24.435270309448242,212818400,15.628999710083008,15.425999641418457,55664000,49.15142822265625,49.84857177734375,13475000,26.6299991607666,26.477500915527344,26480000,55.62129776399915,57.29781822988633,NA,35.63553852954177,55.156622955650505,NA,79.26965844080424,86.35646602062438,Sell,100.0,97.98434174389807,Sell,72.3939344885348,77.65222430239815,NA,0.9783801462791502,1.052152575809498,-0.0737724295303479,Sell,-0.15813465328698229,-0.15418945691313246,-0.003945196373849824,Sell,-0.1366252701214048,-0.20722621168191352,0.07060094156050872,NA,0.09730938225546737,-0.10971668232583208,0.20702606458129946,NA,-0.014182007836950561,-0.0858150628343813,0.07163305499743074,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-05 00:00:00-05:00,77.89735607512928,77.10819244384766,26452200,24.20282958999646,23.746889114379883,257142000,15.350500106811523,15.10949993133545,55484000,49.25857162475586,47.31142807006836,18165000,26.357500076293945,25.972999572753906,41182000,36.98230835367927,47.28795501560828,NA,0.0,28.591247974068068,NA,41.990539640389514,70.43575840699317,NA,45.35382142918765,79.76894888696062,NA,49.123569488042115,65.49046794574026,NA,0.7731587428998239,0.9963538092275632,-0.22319506632773933,NA,-0.243856251874508,-0.17212281590540757,-0.07173343596910042,NA,-0.14956182836503018,-0.19569333501853686,0.04613150665350668,NA,-0.019676204924152785,-0.09170858684549622,0.07203238192134344,NA,-0.058720104900359615,-0.08039607124757697,0.021675966347217357,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-06 00:00:00-05:00,77.14814729855696,76.06929016113281,27399300,23.811710028295074,23.749130249023438,263188400,15.112000465393066,14.76449966430664,70380000,47.34714126586914,46.50143051147461,16037700,26.024999618530273,25.332000732421875,54456000,21.597614751662793,38.067073623113735,NA,0.12955338812430953,11.921697305888692,Buy,1.354464689898578,40.87155425703078,NA,27.9077181194268,57.75384651620481,NA,19.557192325558482,47.02489876737847,NA,0.5206864214840721,0.9012203316788651,-0.380533910194793,NA,-0.30805927989175075,-0.1993101087026762,-0.10874917118907454,NA,-0.1855142889927901,-0.19365752581338752,0.008143236820597421,NA,-0.1757225390988708,-0.10851137729617115,-0.06721116180269966,Sell,-0.14407926103179491,-0.09313270920442057,-0.05094655182737434,Sell,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-07 00:00:00-05:00,76.67864423201267,76.06929016113281,22045300,23.959212312783848,24.082138061523438,160423600,14.875,14.920999526977539,52806000,47.34714126586914,46.74285888671875,9849700,25.547500610351562,25.25749969482422,46918000,0.7490181383388016,19.77631374789362,Buy,19.379753506762135,6.503102298295482,Buy,18.686537999483026,20.677180776590376,NA,7.212972386495607,26.82483731170335,NA,0.0,22.8935872712002,NA,0.31694672326393913,0.7843656099958799,-0.46741888673194076,NA,-0.32828542472130806,-0.22510517190640258,-0.10318025281490548,NA,-0.19908372877021918,-0.19474276640475388,-0.004340962365465301,Sell,-0.27671928335760043,-0.14215295850845702,-0.1345663248491434,NA,-0.2152572665723973,-0.11755762067801592,-0.09769964589438138,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-08 00:00:00-05:00,76.65866126598975,78.09713745117188,23961000,24.41292153262595,25.007431030273438,237458000,15.015999794006348,15.02299976348877,61768000,47.119998931884766,47.779998779296875,9601900,25.07550048828125,25.345500946044922,73054000,38.30188271404794,20.216171868016513,NA,72.86821278068982,30.79250655852542,NA,30.865662396106508,16.968888361829375,Buy,38.198814040502235,24.439834848808214,NA,4.839220572718367,8.13213763275895,Buy,0.31547527089213645,0.6905875421751313,-0.37511227128299485,NA,-0.2665784304314016,-0.2333998236114024,-0.03317860681999921,NA,-0.1993095247855976,-0.19565611808092265,-0.003653406704674955,NA,-0.2699594843420243,-0.16771426367517048,-0.10224522066685385,NA,-0.26155039313421113,-0.14635617516925498,-0.11519421796495616,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-09 00:00:00-05:00,78.11711192932121,77.65760040283203,21157000,25.181757541223515,25.03424835205078,214798000,15.074000358581543,14.846500396728516,51848000,47.63142776489258,47.04142761230469,9578100,25.409000396728516,25.035999298095703,42000000,29.999927948180332,23.01694293352236,NA,74.41844311007517,55.55546979917571,NA,9.791125539893166,19.781108645160902,Buy,16.133083665647405,20.514956697548413,NA,0.0,1.6130735242394556,Buy,0.275664479327105,0.6076029296055261,-0.33193845027842106,NA,-0.21305529037095994,-0.22933091696331392,0.016275626592353987,Buy,-0.2112948184447827,-0.19878385815369468,-0.01251096029108803,NA,-0.3205042422027944,-0.19827225938069526,-0.12223198282209913,NA,-0.31952889562577624,-0.18099071926055924,-0.138538176365217,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-12 00:00:00-05:00,77.7574951892084,76.63868713378906,19190200,25.166110070027226,24.41738510131836,198603200,14.878000259399414,14.570500373840332,68428000,47.09000015258789,45.547142028808594,12944400,24.961999893188477,24.85300064086914,57138000,10.754742811029692,26.35218449108599,NA,38.75939675532161,62.01535088202886,NA,0.0,13.55226264533323,Buy,0.0,18.110632568716547,Buy,0.0,1.6130735242394556,Buy,0.16005138208807068,0.518092620102035,-0.35804123801396437,NA,-0.21790169020686534,-0.22704507161202422,0.009143381405158885,NA,-0.24029418346861675,-0.2070859232166791,-0.033208260251937655,NA,-0.47565463474066405,-0.25374873445268903,-0.22190590028797502,NA,-0.37591047683666545,-0.2199746707757805,-0.15593580606088495,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-13 00:00:00-05:00,77.14814480385267,76.36896514892578,25179600,24.90462268504206,24.634187698364258,268367600,14.87399959564209,14.737000465393066,82728000,46.021427154541016,46.255714416503906,18721500,25.12849998474121,25.09000015258789,60958000,6.479330935963841,15.744667231724621,Buy,51.292115876960665,54.823318580785816,NA,16.14155246919858,8.644226003030587,Buy,16.47295037043475,10.868678012027383,Buy,10.661248640059306,3.553749546686435,Buy,0.046131089081654864,0.42370031389795904,-0.37756922481630417,NA,-0.20192072290419105,-0.2220202018704576,0.020099478966266543,NA,-0.24699402986235874,-0.21506754454581503,-0.03192648531654371,NA,-0.5352663514172562,-0.3100522578456025,-0.22521409357165373,NA,-0.3968942563167843,-0.2553585878839813,-0.14153566843280302,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-14 00:00:00-05:00,76.33900109061976,76.19915008544922,25918600,24.37045125885961,24.540311813354492,195826400,14.596500396728516,14.66349983215332,110774000,47.07143020629883,46.31999969482422,19884900,25.020999908447266,25.296499252319336,52800000,2.8077265679126393,6.6806001049687245,Buy,45.86542765849065,45.30564676359097,NA,9.015944807998476,8.385832425732357,Buy,17.96745991908435,11.480136763173034,Buy,19.950458690407142,10.203902443488817,Buy,-0.05719491294237855,0.32752126852989155,-0.3847161814722701,NA,-0.1945876057543927,-0.21653368264724462,0.021946076892851912,NA,-0.25529174886390393,-0.22311238540943282,-0.032179363454471116,NA,-0.570742616053785,-0.362190329487239,-0.20855228656654595,NA,-0.3923386652606169,-0.28275460335930847,-0.10958406190130843,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-15 00:00:00-05:00,76.31902724495352,73.97151947021484,34134000,24.58501525343239,23.874284744262695,240056000,14.699999809265137,14.34749984741211,88384000,46.547142028808594,46.25143051147461,11669000,25.444499969482422,25.20050048828125,51068000,0.0,3.095685834625493,Buy,7.3643658719990475,34.84063646915012,NA,0.0,8.385832425732357,Buy,16.373357786579213,16.93792269203277,Buy,15.632024930244052,15.414577420236833,Buy,-0.3151992665931118,0.19897716150529088,-0.5141764280984027,NA,-0.23975512796338805,-0.22117797171047332,-0.01857715625291473,Sell,-0.2840914790710922,-0.2353082041417647,-0.04878327492932752,NA,-0.5975031272920219,-0.4092528890481956,-0.1882502382438263,NA,-0.3919563951511513,-0.3045949617176771,-0.08736143343347424,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
2015-01-16 00:00:00-05:00,73.96152777579995,75.1003189086914,21791500,23.921212481506615,23.688772201538086,314053200,14.314000129699707,14.536999702453613,69564000,46.85714340209961,48.191429138183594,19696600,25.157499313354492,25.523000717163086,49658000,18.9279605561945,7.245229041369046,Buy,0.0,17.743264510163232,Buy,15.105603528555866,8.040516112184784,Buy,61.47460876875896,31.93847549147418,NA,33.29194818832579,22.958143936325666,NA,-0.42370073642283046,0.07444158191966661,-0.49814231834249706,NA,-0.2872092570001712,-0.23438422876841292,-0.052825028231758275,NA,-0.28830106297288793,-0.24590677590798937,-0.04239428706489856,NA,-0.45690246214527974,-0.41878280366761245,-0.038119658477667295,NA,-0.361463642246882,-0.31596869782351805,-0.04549494442336394,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510
