Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-03 00:00:00-05:00,35.94822908067168,36.207283633186194,35.447387424293915,35.92232131958008,52082400,0.0,0.0
2015-02-04 00:00:00-05:00,36.21591661033115,36.449066691001235,35.715078258343674,36.12956619262695,41614800,0.0,0.0
2015-02-05 00:00:00-05:00,36.45769485801437,36.820370477190444,36.14682815925975,36.65630340576172,36548200,0.0,0.0
2015-02-06 00:00:00-05:00,36.85491134222035,36.94989875349282,36.397248317787266,36.621761322021484,34616600,0.0,0.0
2015-02-09 00:00:00-05:00,36.47497685557491,36.906735560667116,36.44906909331028,36.57859802246094,31381100,0.0,0.0
2015-02-10 00:00:00-05:00,36.906726626584806,36.9326310885212,36.423155808079756,36.785831451416016,29670700,0.0,0.0
2015-02-11 00:00:00-05:00,36.829017242768465,36.829017242768465,36.44906749079534,36.59586715698242,38262500,0.0,0.0
2015-02-12 00:00:00-05:00,36.83764877533005,37.208961486816406,36.70811985958098,37.208961486816406,33268800,0.0,0.0
2015-02-13 00:00:00-05:00,37.45938941600202,37.882511138916016,37.26078078976882,37.882511138916016,40264900,0.0,0.0
2015-02-17 00:00:00-05:00,38.239070268503625,38.26515908810007,37.56073110149643,37.89990234375,33695700,0.31,0.0
2015-02-18 00:00:00-05:00,37.943383052034484,38.004259173263414,37.73466255246402,37.856414794921875,27111700,0.0,0.0
2015-02-19 00:00:00-05:00,37.55203050516289,37.85641108144974,37.43897344075657,37.830322265625,27603400,0.0,0.0
2015-02-20 00:00:00-05:00,37.839014415389805,38.16079193324189,37.64769091876065,38.14339828491211,29721100,0.0,0.0
2015-02-23 00:00:00-05:00,38.004273245254396,38.43040625164283,37.96079075934755,38.39562225341797,32518800,0.0,0.0
2015-02-24 00:00:00-05:00,38.39560288329932,38.52605027521069,38.19557757753638,38.343421936035156,25271700,0.0,0.0
2015-02-25 00:00:00-05:00,38.22167098313579,38.34342321330855,38.09122026937956,38.2564582824707,29759800,0.0,0.0
2015-02-26 00:00:00-05:00,38.25646091685443,38.46517809223754,38.1694926625284,38.31733703613281,28957300,0.0,0.0
2015-02-27 00:00:00-05:00,38.378212379534055,38.43908849758173,37.9694698862143,38.13470458984375,33807700,0.0,0.0
2015-03-02 00:00:00-05:00,37.97817303849008,38.43039809443447,37.87381443096455,38.160804748535156,31924000,0.0,0.0
2015-03-03 00:00:00-05:00,37.88250774662441,38.1173170696355,37.473765223142166,37.638999938964844,31748600,0.0,0.0
2015-03-04 00:00:00-05:00,37.404191822659094,37.57812502874155,37.29113805858047,37.44767761230469,25748700,0.0,0.0
2015-03-05 00:00:00-05:00,37.45635879591735,37.60420312701679,37.2389431988584,37.491146087646484,23193500,0.0,0.0
2015-03-06 00:00:00-05:00,37.39549656803327,37.49115999703056,36.65628459078143,36.83891296386719,36248800,0.0,0.0
2015-03-09 00:00:00-04:00,36.691060407944406,37.50854529734703,36.691060407944406,37.265037536621094,32108000,0.0,0.0
2015-03-10 00:00:00-04:00,36.83021748396881,37.14329661623163,36.55192565917969,36.55192565917969,39159700,0.0,0.0
2015-03-11 00:00:00-04:00,36.79542453619454,36.84760216720227,36.386682066637015,36.5084342956543,32215300,0.0,0.0
2015-03-12 00:00:00-04:00,35.94316154641159,36.22145334937075,35.5344190094091,35.67356491088867,59992500,0.0,0.0
2015-03-13 00:00:00-04:00,35.395266318254656,36.06490687739048,35.316996556342694,35.986637115478516,58007700,0.0,0.0
2015-03-16 00:00:00-04:00,36.06490346327096,36.21274448983174,35.89966547182183,36.14317321777344,35273500,0.0,0.0
2015-03-17 00:00:00-04:00,35.97793669302532,36.37798396429049,35.786613198941104,36.26492691040039,31673400,0.0,0.0
2015-03-18 00:00:00-04:00,36.03012406623868,37.24765311038012,35.943159127728464,36.960662841796875,44194800,0.0,0.0
2015-03-19 00:00:00-04:00,36.75194207484392,37.03893234131855,36.717158090195255,36.77803421020508,33879100,0.0,0.0
2015-03-20 00:00:00-04:00,37.01284968152091,37.378106462349926,36.951973551382736,37.291141510009766,71904500,0.0,0.0
2015-03-23 00:00:00-04:00,37.29114396028675,37.5085596729231,37.204175684731915,37.27375030517578,26246100,0.0,0.0
2015-03-24 00:00:00-04:00,37.20417460191264,37.543342572953854,37.17808577875575,37.308536529541016,25513300,0.0,0.0
2015-03-25 00:00:00-04:00,37.32592007657159,37.334618561041786,36.03881972746565,36.05621337890625,43469900,0.0,0.0
2015-03-26 00:00:00-04:00,35.84750845448561,36.18667647980447,35.586606911162555,35.838809967041016,37495600,0.0,0.0
2015-03-27 00:00:00-04:00,35.760524760017496,36.03012135712774,35.508325130300925,35.63007736206055,34401400,0.0,0.0
2015-03-30 00:00:00-04:00,35.743135915119126,36.12578962923229,35.57790119516113,35.62138366699219,35049700,0.0,0.0
2015-03-31 00:00:00-04:00,35.46484367149553,35.68225934543555,35.256126482313064,35.3604850769043,34887200,0.0,0.0
2015-04-01 00:00:00-04:00,35.30830060440607,35.44744648916976,35.05610096905285,35.412662506103516,36865300,0.0,0.0
2015-04-02 00:00:00-04:00,35.36047042425721,35.430045003487706,34.89085196694696,35.0386962890625,37487500,0.0,0.0
2015-04-06 00:00:00-04:00,35.08219230108505,36.334505353747794,34.94304640634474,36.134483337402344,39223700,0.0,0.0
2015-04-07 00:00:00-04:00,36.18667438749315,36.44757259823015,35.925776176756145,36.11709976196289,28809400,0.0,0.0
2015-04-08 00:00:00-04:00,36.05620682170124,36.25622880064227,35.69095016037392,36.021419525146484,24753400,0.0,0.0
2015-04-09 00:00:00-04:00,35.873586375534515,36.195360645639326,35.873586375534515,36.0736083984375,25723900,0.0,0.0
2015-04-10 00:00:00-04:00,36.20405597574789,36.4823477501027,36.012729136816596,36.282325744628906,28022000,0.0,0.0
2015-04-13 00:00:00-04:00,36.00403997346578,36.57801726846305,35.99534148797329,36.317115783691406,30276700,0.0,0.0
2015-04-14 00:00:00-04:00,36.3518943846111,36.55191637553188,35.99533286731764,36.2214469909668,24244400,0.0,0.0
2015-04-15 00:00:00-04:00,36.317114130776964,36.92587870503688,36.24754283750442,36.75194549560547,27343600,0.0,0.0
2015-04-16 00:00:00-04:00,36.482353458575595,36.82152140429714,36.36929637083504,36.664981842041016,22509700,0.0,0.0
2015-04-17 00:00:00-04:00,36.238840745021584,36.29972018213738,35.795314256747254,36.19535827636719,42387600,0.0,0.0
2015-04-20 00:00:00-04:00,36.291020446362545,37.54333341491977,36.247537979207706,37.317222595214844,46057700,0.0,0.0
2015-04-21 00:00:00-04:00,37.395487939508776,37.52593864304163,36.9867454981051,37.0824089050293,26013800,0.0,0.0
2015-04-22 00:00:00-04:00,37.10849997167934,37.50854727196826,37.00414139301673,37.38679504394531,25064300,0.0,0.0
2015-04-23 00:00:00-04:00,37.29983608326975,37.9259943461319,37.221566300411986,37.691184997558594,46309500,0.0,0.0
2015-04-24 00:00:00-04:00,39.70879515208865,41.865558054607966,39.70009998557631,41.6307487487793,130933700,0.0,0.0
2015-04-27 00:00:00-04:00,41.07416422924312,41.85686189680209,41.06546906293671,41.769893646240234,59248200,0.0,0.0
2015-04-28 00:00:00-04:00,41.55247404916886,42.796091715330604,41.48290277282724,42.75260925292969,60730800,0.0,0.0
2015-04-29 00:00:00-04:00,42.36996020173003,42.883061235347014,42.17863338046627,42.665645599365234,47804600,0.0,0.0
2015-04-30 00:00:00-04:00,42.35257692529116,43.08309377380029,42.26560865909951,42.30039596557617,64725500,0.0,0.0
2015-05-01 00:00:00-04:00,42.24821968740803,42.50911785940618,42.09168012070909,42.31779098510742,38937300,0.0,0.0
2015-05-04 00:00:00-04:00,42.065576019132145,42.5004072879768,41.90034133127092,41.95252227783203,34039500,0.0,0.0
2015-05-05 00:00:00-04:00,41.587265708925834,41.882951128770756,41.14373923790825,41.395938873291016,50369200,0.0,0.0
2015-05-06 00:00:00-04:00,41.369867123586296,41.54380038069164,40.02189018664652,40.24800109863281,52433000,0.0,0.0
2015-05-07 00:00:00-04:00,40.23929170822791,40.95241482459376,40.14362828475204,40.61324691772461,32971700,0.0,0.0
2015-05-08 00:00:00-04:00,41.352460687025875,41.72641591311412,41.3263718676476,41.52639389038086,35364900,0.0,0.0
2015-05-11 00:00:00-04:00,41.35245475096653,41.665533808563666,41.19591522216797,41.19591522216797,24609400,0.0,0.0
2015-05-12 00:00:00-04:00,40.743688929884485,41.46551043505288,40.36973376991762,41.17852020263672,29928300,0.0,0.0
2015-05-13 00:00:00-04:00,41.90904034521357,42.022097414394366,41.36985045123531,41.42203140258789,34184600,0.0,0.0
2015-05-14 00:00:00-04:00,41.769906540828195,42.45694100361002,41.769906540828195,42.36997604370117,32980900,0.0,0.0
2015-05-15 00:00:00-04:00,42.5004148051864,42.53520210904677,41.78729166354832,42.00470733642578,28642700,0.0,0.0
2015-05-18 00:00:00-04:00,41.72641362345954,41.935134119532385,41.4046393712845,41.75250244140625,24136500,0.0,0.0
2015-05-19 00:00:00-04:00,41.62995424873605,41.84878284969628,41.297333840339846,41.6474609375,28574800,0.31,0.0
2015-05-20 00:00:00-04:00,41.481149063772165,41.95381964322054,41.37611227024791,41.6474609375,25047900,0.0,0.0
2015-05-21 00:00:00-04:00,41.384864657691594,41.664965004618885,41.148529363898035,41.507408142089844,22410700,0.0,0.0
2015-05-22 00:00:00-04:00,41.40236984518111,41.44613489672757,40.98221934002814,41.05224609375,25720600,0.0,0.0
2015-05-26 00:00:00-04:00,40.99098364697955,41.03474870844814,40.43077950737705,40.780906677246094,29581900,0.0,0.0
2015-05-27 00:00:00-04:00,40.98222585107585,41.81377531880861,40.80716227801739,41.67372512817383,27335600,0.0,0.0
2015-05-28 00:00:00-04:00,41.577433569801684,42.032597453779275,41.481148452548425,41.533668518066406,19283700,0.0,0.0
2015-05-29 00:00:00-04:00,41.51616762227131,41.63871111985223,40.78090329772593,41.01723861694336,36519600,0.0,0.0
2015-06-01 00:00:00-04:00,41.19230074084902,41.81377322193408,40.80716023162242,41.341102600097656,28837300,0.0,0.0
2015-06-02 00:00:00-04:00,41.078518200267794,41.4461487631254,40.8071694474011,41.06976318359375,21498300,0.0,0.0
2015-06-03 00:00:00-04:00,41.46364398032818,41.787512726411144,40.98222170738866,41.008480072021484,28002200,0.0,0.0
2015-06-04 00:00:00-04:00,40.955983130341146,41.279848693837806,40.439547229005875,40.57959747314453,27745500,0.0,0.0
2015-06-05 00:00:00-04:00,40.53581386156527,40.71962909686761,40.12441499669462,40.38700866699219,25438100,0.0,0.0
2015-06-08 00:00:00-04:00,40.52706627374416,40.64085810938087,39.97561712772347,40.02813720703125,22121600,0.0,0.0
2015-06-09 00:00:00-04:00,40.05439642954623,40.211953331762224,39.79180270553969,39.95811462402344,24406100,0.0,0.0
2015-06-10 00:00:00-04:00,40.08066589109246,40.99099409350022,39.99313240678728,40.798423767089844,28417400,0.0,0.0
2015-06-11 00:00:00-04:00,40.8421635604907,41.069743800701545,40.37824806752689,40.649593353271484,27347800,0.0,0.0
2015-06-12 00:00:00-04:00,40.45703356105553,40.675862166056376,40.176933213779215,40.23820495605469,23931000,0.0,0.0
2015-06-15 00:00:00-04:00,39.78305254140471,39.95811614375407,39.406666965024755,39.80931091308594,33254500,0.0,0.0
2015-06-16 00:00:00-04:00,39.695500210065404,40.47453270342314,39.651735165037394,40.11565399169922,27070300,0.0,0.0
2015-06-17 00:00:00-04:00,40.028128026067684,40.325735062431214,39.7042626256031,40.23820495605469,28704100,0.0,0.0
2015-06-18 00:00:00-04:00,40.457045571448894,40.964726349453976,40.41327716620768,40.89470291137695,32658300,0.0,0.0
2015-06-19 00:00:00-04:00,40.95596264960097,40.99097602789189,40.2557117790803,40.351993560791016,63837000,0.0,0.0
2015-06-22 00:00:00-04:00,40.55332707316842,40.89469923336004,40.40452185466476,40.46579360961914,20318100,0.0,0.0
2015-06-23 00:00:00-04:00,40.37825827469764,40.50955344448883,39.931846015852166,40.18568801879883,25896500,0.0,0.0
2015-06-24 00:00:00-04:00,39.975618264669386,40.48330236190278,39.87058144212676,39.94935989379883,34890900,0.0,0.0
2015-06-25 00:00:00-04:00,40.290731782870225,40.316993492613136,39.826816092489985,39.95811462402344,20616000,0.0,0.0
2015-06-26 00:00:00-04:00,39.95811286486851,40.50955865928675,39.415415408212155,39.616737365722656,49835300,0.0,0.0
2015-06-29 00:00:00-04:00,39.42416228799374,39.590470825773735,38.828948215120725,38.83769989013672,34081700,0.0,0.0
2015-06-30 00:00:00-04:00,39.13531564913755,39.1440706651644,38.461322994661586,38.6451416015625,35945400,0.0,0.0
2015-07-01 00:00:00-04:00,38.916489409443074,39.590482105729286,38.60137559413415,38.907737731933594,28343900,0.0,0.0
2015-07-02 00:00:00-04:00,38.933983681028494,39.17031896710374,38.56635323983995,38.86396026611328,21752000,0.0,0.0
2015-07-06 00:00:00-04:00,38.47882385592164,38.93398778758684,38.470072180281434,38.85520935058594,23034000,0.0,0.0
2015-07-07 00:00:00-04:00,38.811441600906804,38.942740099816625,37.9186204898748,38.77642822265625,36435800,0.0,0.0
2015-07-08 00:00:00-04:00,38.89898299341696,39.301630282001234,38.54010410987438,38.72392272949219,39785900,0.0,0.0
2015-07-09 00:00:00-04:00,39.17033137226021,39.581730334501735,38.95150270537607,38.96900939941406,32424700,0.0,0.0
2015-07-10 00:00:00-04:00,39.39790286819543,39.511694684355426,39.01276570303969,39.04777908325195,25465800,0.0,0.0
2015-07-13 00:00:00-04:00,39.37165047025153,39.931851282320274,39.34539210064213,39.8618278503418,28178300,0.0,0.0
2015-07-14 00:00:00-04:00,39.78305235712849,40.229461368944115,39.66050883776971,39.931854248046875,22880300,0.0,0.0
2015-07-15 00:00:00-04:00,39.98436653009432,40.16818177327389,39.76553790562535,40.05438995361328,26629600,0.0,0.0
2015-07-16 00:00:00-04:00,40.27322252965784,40.868436713740145,40.23821248399312,40.84217834472656,26271700,0.0,0.0
2015-07-17 00:00:00-04:00,40.74589529634124,40.94721726024595,40.49205325265517,40.807167053222656,29467100,0.0,0.0
2015-07-20 00:00:00-04:00,40.83343115836273,41.25358180408307,40.64961253787341,41.06976318359375,30631900,0.0,0.0
2015-07-21 00:00:00-04:00,40.94720004738081,41.42862556201687,40.68460643698045,41.384857177734375,42781900,0.0,0.0
2015-07-22 00:00:00-04:00,39.77429438654341,41.078514615127396,39.564220751547744,39.8618278503418,59152400,0.0,0.0
2015-07-23 00:00:00-04:00,39.62548779257927,40.465788910714885,39.47668259135494,40.36075210571289,33934000,0.0,0.0
2015-07-24 00:00:00-04:00,40.18569383952297,40.54457269809658,40.08940869762707,40.211952209472656,32333200,0.0,0.0
2015-07-27 00:00:00-04:00,40.211946547939945,40.27321829523615,39.6079807507089,39.69551086425781,39701400,0.0,0.0
2015-07-28 00:00:00-04:00,39.89684840462532,39.94936515328046,39.20534894213878,39.686771392822266,34328900,0.0,0.0
2015-07-29 00:00:00-04:00,39.73928114650598,40.9472127983083,39.61673430703651,40.518310546875,40945900,0.0,0.0
2015-07-30 00:00:00-04:00,40.49205063853546,41.4899120555985,40.20319856603677,41.03474807739258,39777900,0.0,0.0
2015-07-31 00:00:00-04:00,41.39362534776646,41.46364877457034,40.70212606063081,40.87718963623047,31201500,0.0,0.0
2015-08-03 00:00:00-04:00,41.1222782847393,41.13978497690605,40.65836262903087,40.97347640991211,24125900,0.0,0.0
2015-08-04 00:00:00-04:00,40.920946679616634,41.761247671021685,40.859674941017886,41.61244583129883,33403900,0.0,0.0
2015-08-05 00:00:00-04:00,41.99758469560069,42.37397015637705,41.61244755997209,41.6474609375,26959700,0.0,0.0
2015-08-06 00:00:00-04:00,41.76126013202518,41.81378021180653,40.553328348596914,40.807167053222656,27368000,0.0,0.0
2015-08-07 00:00:00-04:00,40.60584263746293,40.94721478777825,40.492050807671106,40.91220474243164,19163000,0.0,0.0
2015-08-10 00:00:00-04:00,41.09601043256603,41.568680994812844,40.99972531739805,41.42863082885742,23079900,0.0,0.0
2015-08-11 00:00:00-04:00,40.98222706894164,41.08726388027412,40.176939283625934,40.623348236083984,29237400,0.0,0.0
2015-08-12 00:00:00-04:00,40.43077905448939,41.052254940998445,40.01062845878898,40.91220474243164,30181400,0.0,0.0
2015-08-13 00:00:00-04:00,41.19230542698789,41.227315472578795,40.69337638242108,40.90345001220703,22627200,0.0,0.0
2015-08-14 00:00:00-04:00,40.728379287335905,41.22730824442833,40.719627612237595,41.13977813720703,21473400,0.0,0.0
2015-08-17 00:00:00-04:00,40.97347478221949,41.53367555306071,40.76339782362405,41.419883728027344,21099700,0.0,0.0
2015-08-18 00:00:00-04:00,41.27010398184818,41.789945304804775,41.14675237319395,41.64897155761719,23574100,0.31,0.0
2015-08-19 00:00:00-04:00,41.21724608802529,41.48157485959706,40.794324759022395,41.06746292114258,31485500,0.0,0.0
2015-08-20 00:00:00-04:00,40.59164918081905,40.94408507658253,40.230403900146484,40.230403900146484,36238200,0.0,0.0
2015-08-21 00:00:00-04:00,39.91321322841028,40.071809049219524,37.94839096069336,37.94839096069336,70053100,0.0,0.0
2015-08-24 00:00:00-04:00,35.63995761226483,37.61358993391002,34.99676472594695,36.72369384765625,88753700,0.0,0.0
2015-08-25 00:00:00-04:00,37.50786614564142,38.09819607046958,35.587096584209355,35.65758514404297,70616600,0.0,0.0
2015-08-26 00:00:00-04:00,37.01444149046244,37.74574488108417,36.177412024579205,37.631202697753906,63408000,0.0,0.0
2015-08-27 00:00:00-04:00,38.08936923752078,38.72375259716049,37.82504395803033,38.6796989440918,50943200,0.0,0.0
2015-08-28 00:00:00-04:00,38.23915997140444,38.899974924635536,38.2303472231573,38.70613479614258,28246700,0.0,0.0
2015-08-31 00:00:00-04:00,38.38013486639055,38.70613597884379,37.97483246160464,38.34489059448242,34441700,0.0,0.0
2015-09-01 00:00:00-04:00,37.1554249021303,37.52548306764072,36.706072159452354,36.8470458984375,49688900,0.0,0.0
2015-09-02 00:00:00-04:00,37.32282806243174,38.221536777261456,36.89990690740809,38.203914642333984,37671500,0.0,0.0
2015-09-03 00:00:00-04:00,38.24796876551392,38.75018785329604,38.133426567627886,38.327266693115234,28285200,0.0,0.0
2015-09-04 00:00:00-04:00,37.719316431999864,37.92196593525916,37.181853098492034,37.54309844970703,37138800,0.0,0.0
2015-09-08 00:00:00-04:00,38.151057100153864,38.767818521576636,38.062949766127474,38.6708984375,32469800,0.0,0.0
2015-09-09 00:00:00-04:00,38.95282891843334,39.12023748544192,37.807417271204905,37.94839096069336,33469500,0.0,0.0
2015-09-10 00:00:00-04:00,37.99244835180005,38.582778045438374,37.666447292939665,38.142234802246094,31366600,0.0,0.0
2015-09-11 00:00:00-04:00,38.010069445428975,38.40655902567521,37.8338514807553,38.30963897705078,27132500,0.0,0.0
2015-09-14 00:00:00-04:00,38.2656013229978,38.27441071242908,37.76338209842703,37.92197799682617,23656000,0.0,0.0
2015-09-15 00:00:00-04:00,38.054131469833,39.023328808263216,37.95721476096095,38.75019073486328,28882200,0.0,0.0
2015-09-16 00:00:00-04:00,38.74137818472618,39.102623549822816,38.626835987672536,39.032135009765625,23372200,0.0,0.0
2015-09-17 00:00:00-04:00,39.02333479344787,39.64890560861362,38.83830737393339,38.98809051513672,32768200,0.0,0.0
2015-09-18 00:00:00-04:00,38.327261109625965,38.75899495502256,38.177478024354116,38.30963897705078,63143700,0.0,0.0
2015-09-21 00:00:00-04:00,38.43299691796294,39.181922551762945,38.41537478246519,38.86473083496094,26177200,0.0,0.0
2015-09-22 00:00:00-04:00,38.22153355780515,38.81185990329788,38.15985777129332,38.6796989440918,28085900,0.0,0.0
2015-09-23 00:00:00-04:00,38.70614095078588,38.91759988723976,38.336082770372805,38.65327453613281,17145200,0.0,0.0
2015-09-24 00:00:00-04:00,38.28321943142191,38.882358682040355,38.124623549724134,38.68851852416992,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,39.190745936049815,39.41101766682421,38.556362275874015,38.71495819091797,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.61802231155252,38.84710331913809,38.07174627001779,38.142234802246094,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,38.21272301364328,38.388940997155935,37.93077558445442,38.27439880371094,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.6620881011634,39.032142928301724,38.468247937759934,38.99689865112305,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,39.428626553371046,39.428626553371046,38.54753992648007,39.305274963378906,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,39.00570352897034,40.15111541748047,38.69732120751239,40.15111541748047,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,40.309721853519065,41.31416028652256,40.26566818491144,41.085079193115234,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.820744944003,41.56966723071941,40.72382487749362,41.190799713134766,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.49916946426589,41.71944107153074,40.485922087494394,41.23484420776367,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,41.02338968532569,41.869231940014046,40.970523284003285,41.80755615234375,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.807565222463744,41.886863161111805,41.34058697883447,41.50799560546875,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,41.39344582826914,41.47274375242798,40.970524686448115,41.411067962646484,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,41.02338734652062,41.52560636667697,41.02338734652062,41.314144134521484,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,41.102688352445334,41.4991746057821,40.99695554788235,41.129119873046875,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,41.41988754272461,41.43750968143876,40.99696629682273,41.41988754272461,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,41.42869725339791,41.88686274311692,41.32296778994861,41.86042785644531,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.781133655673756,42.18643613045964,41.42870095895998,41.95735168457031,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.798751648339355,42.124756145836926,41.428696849336504,42.08951187133789,30802200,0.0,0.0
2015-10-21 00:00:00-04:00,42.221671837771595,42.28335099719243,41.507993782364146,41.5872917175293,25144300,0.0,0.0
2015-10-22 00:00:00-04:00,41.87803740754774,43.12918189980635,41.49036058402939,42.318580627441406,56637100,0.0,0.0
2015-10-23 00:00:00-04:00,46.080830657625825,47.64035441571283,46.03677699778629,46.58304977416992,135227100,0.0,0.0
2015-10-26 00:00:00-04:00,46.283476405998066,47.86062217157491,46.25704488446636,47.798946380615234,64633300,0.0,0.0
2015-10-27 00:00:00-04:00,47.56986684542267,47.904677332267475,47.20862147513745,47.305538177490234,50999900,0.0,0.0
2015-10-28 00:00:00-04:00,47.17336976880314,47.5610466003418,46.57423070846642,47.5610466003418,47000800,0.0,0.0
2015-10-29 00:00:00-04:00,47.173381637834005,47.42889758160615,46.8914341692161,47.01478576660156,30202100,0.0,0.0
2015-10-30 00:00:00-04:00,46.97954467772675,47.5698745409086,46.36278328790721,46.38040542602539,46619800,0.0,0.0
2015-11-02 00:00:00-05:00,46.565419618934506,47.014775610718566,46.36277012970809,46.9090461730957,30285000,0.0,0.0
2015-11-03 00:00:00-05:00,46.635915373523126,47.922301040560995,46.609483850293735,47.71084213256836,36596900,0.0,0.0
2015-11-04 00:00:00-05:00,47.73728166044299,48.35404307415183,47.631552188717826,47.931121826171875,37087800,0.0,0.0
2015-11-05 00:00:00-05:00,48.01041800410379,48.195445413086155,47.57868402206576,47.91349792480469,31468500,0.0,0.0
2015-11-06 00:00:00-05:00,47.657978221882246,48.442144822172494,47.54343601342265,48.389278411865234,32851200,0.0,0.0
2015-11-09 00:00:00-05:00,48.06328119017346,48.345228679233315,47.19100719623179,47.71965789794922,32513100,0.0,0.0
2015-11-10 00:00:00-05:00,47.64034798639405,47.69321438771417,46.935479440850806,47.14693832397461,55283700,0.0,0.0
2015-11-11 00:00:00-05:00,47.31435166246562,47.75489496777521,47.10288939704239,47.27029800415039,36516300,0.0,0.0
2015-11-12 00:00:00-05:00,47.12051168758684,47.5610549943456,46.864995763007876,46.97953796386719,35361100,0.0,0.0
2015-11-13 00:00:00-05:00,46.759267258705464,46.95310739315532,46.28347967109876,46.556617736816406,36848200,0.0,0.0
2015-11-16 00:00:00-05:00,46.768077618943074,47.481755602829345,46.56542474632402,47.37602615356445,32165200,0.0,0.0
2015-11-17 00:00:00-05:00,47.16314305026877,47.48247276380846,46.879295167952094,46.985740661621094,31551300,0.36,0.0
2015-11-18 00:00:00-05:00,47.012352748076815,47.881637355106406,46.99461183155778,47.76632308959961,29710000,0.0,0.0
2015-11-19 00:00:00-05:00,47.89049960387713,48.4848049575899,47.70422171080714,47.84614562988281,28149200,0.0,0.0
2015-11-20 00:00:00-05:00,48.12112816841097,48.16547876186559,47.25184367851348,48.06790542602539,37147600,0.0,0.0
2015-11-23 00:00:00-05:00,48.12112816841097,48.30740269116042,47.67761546639796,48.06790542602539,28235900,0.0,0.0
2015-11-24 00:00:00-05:00,47.82841186677127,48.28966551865204,47.52682645441878,48.121131896972656,24600000,0.0,0.0
2015-11-25 00:00:00-05:00,47.979201140627595,48.10338414777418,47.6243896484375,47.6243896484375,21005100,0.0,0.0
